mouse_lhb_region,mouse_gene,avg_log_expr,pct_expr,logFC_vs_other_lhb_regions
Marginal,Atp5k,0.5529597,0.21890089,0.15445948
Marginal,Sqle,0.23648392,0.09717012,0.15437526
Marginal,Cyp46a1,0.28311872,0.11478886,0.15372418
Marginal,Lman2,0.22319902,0.09289891,0.1533843
Marginal,Magee1,0.26183534,0.11051765,0.15231344
Marginal,Camk2n2,0.28538767,0.11906007,0.15214086
Marginal,Mal2,0.21005845,0.0859582,0.15209728
Marginal,Fbln1,0.17381023,0.066203855,0.15189248
Marginal,Gpx3,0.18263865,0.07207677,0.15183519
Marginal,Uhmk1,0.28947538,0.121729575,0.15175316
Marginal,Dnajb11,0.22646268,0.09556842,0.151674
Marginal,Gdpd1,0.33246097,0.1388146,0.15161845
Marginal,Ldhb,0.60040176,0.23865551,0.15074402
Marginal,Oprl1,0.19328497,0.08168699,0.15066507
Marginal,Ina,0.37176517,0.15536577,0.15064617
Marginal,Megf9,0.4152602,0.16657785,0.15056106
Marginal,Tpbg,0.1624281,0.06300045,0.15055737
Marginal,Uqcr11,0.5644317,0.22370607,0.15033087
Marginal,Selenow,0.70202476,0.27763084,0.15004808
Marginal,Grm2,0.20998962,0.0875599,0.1498812
Marginal,Tmem50b,0.2080399,0.0854243,0.1496202
Marginal,Myadm,0.18537666,0.07794968,0.14956349
Marginal,Casd1,0.30668947,0.12493298,0.14945267
Marginal,Nus1,0.28831193,0.11906007,0.1493942
Marginal,Cycs,0.38827497,0.16070485,0.14932828
Marginal,Minpp1,0.22288042,0.094500616,0.14903077
Marginal,H2-D1,0.255991,0.10517864,0.1490237
Marginal,Mpc2,0.38405642,0.1575014,0.14894639
Marginal,Tapbp,0.1961041,0.08168699,0.14888898
Marginal,Lingo1,0.32041982,0.12760252,0.14869638
Marginal,Cntfr,0.25656527,0.10464474,0.14850861
Marginal,Ndufc1,0.49818736,0.19273937,0.14830682
Marginal,Ndufa2,0.507533,0.20181581,0.14811116
Marginal,Comtd1,0.20083429,0.0854243,0.14786081
Marginal,Pam16,0.29107404,0.12279738,0.14714797
Marginal,Cox6b1,0.63544965,0.24826586,0.14691448
Marginal,Map1lc3a,0.41937217,0.1697813,0.14648715
Marginal,Got1,0.40814346,0.16871348,0.14631158
Marginal,Ero1l,0.27890947,0.11585666,0.14623366
Marginal,Fuca2,0.19729671,0.0854243,0.14602932
Marginal,Fam213a,0.3233831,0.13454333,0.14550546
Marginal,Ggt7,0.32923624,0.13454333,0.14541331
Marginal,Pgk1,0.37325093,0.15536577,0.14527538
Marginal,Creg2,0.1974842,0.08222089,0.14527068
Marginal,Chst10,0.2564161,0.10678034,0.14512175
Marginal,Fau,1.339832,0.47731265,0.14508164
Marginal,Chd3os,0.36521938,0.14895886,0.14505248
Marginal,Ndufa5,0.52756995,0.20875663,0.14477098
Marginal,Mydgf,0.21401809,0.09129721,0.14451611
Marginal,G3bp2,0.41868788,0.17298475,0.1442441
Marginal,Lrrn1,0.2316016,0.09663622,0.1438804
Marginal,Amigo1,0.18818645,0.07848358,0.1436472
Marginal,Mdga1,0.29975337,0.11852617,0.14346792
Marginal,Slc5a3,0.21625027,0.0880938,0.14277682
Marginal,Epm2aip1,0.27359018,0.112119354,0.1426324
Marginal,Vdac1,0.46728832,0.18686637,0.14255607
Marginal,Emc3,0.23577763,0.098237924,0.14250761
Marginal,Eef1g,0.4173091,0.17245084,0.14189148
Marginal,Arhgdig,0.19732624,0.08168699,0.14174967
Marginal,Casc4,0.5150579,0.21035835,0.14169118
Marginal,Nme1,0.3961859,0.16177267,0.14140487
Marginal,Arf1,0.3288561,0.13828069,0.14138071
Marginal,Ndufs5,0.53241426,0.21249399,0.14116383
Marginal,Gabarapl2,0.5085966,0.20341754,0.14115584
Marginal,Tmed3,0.19274537,0.08275479,0.141137
Marginal,Atp5g1,0.49699375,0.1943411,0.14093995
Marginal,Slc3a2,0.24491318,0.10197523,0.140654
Marginal,Nefl,0.3484805,0.14361978,0.14046538
Marginal,Mageh1,0.21658403,0.093432814,0.14036047
Marginal,Atp1b3,0.38246077,0.15429795,0.14017509
Marginal,Gfra1,0.49317867,0.18953592,0.14012289
Marginal,Herpud1,0.22180171,0.09663622,0.13996401
Marginal,Slc27a4,0.21140954,0.0880938,0.13993399
Marginal,Atp5f1,0.50419515,0.20234972,0.13965836
Marginal,Sccpdh,0.23652025,0.10090743,0.1395883
Marginal,Sirpa,0.25015268,0.10037353,0.13920186
Marginal,Slc6a1,0.2584039,0.10037353,0.13916945
Marginal,Elob,0.56281275,0.2199687,0.13901743
Marginal,Arl8a,0.28848508,0.121195674,0.13894807
Marginal,Dnajc16,0.20221551,0.084890395,0.13885918
Marginal,Neu1,0.19780815,0.08328869,0.13833067
Marginal,Fam3c,0.22495152,0.09503452,0.13817658
Marginal,Cplx1,0.41967192,0.16924739,0.13814187
Marginal,Nipal3,0.21617454,0.09076331,0.13787045
Marginal,Kdelr1,0.2167853,0.09076331,0.13779208
Marginal,Cfl1,0.49343523,0.19914627,0.13774261
Marginal,Derl1,0.212239,0.0886277,0.13768518
Marginal,Uqcrq,0.5671988,0.22370607,0.13747
Marginal,Slc36a4,0.21196866,0.0875599,0.13744853
Marginal,Camk1d,1.8347927,0.56967497,0.1372236
Marginal,Yipf3,0.19507258,0.080619186,0.13705677
Marginal,Clcn6,0.23017353,0.09236501,0.13681248
Marginal,Arl1,0.26185986,0.10944985,0.13674122
Marginal,Svop,0.35847273,0.1516284,0.13670121
Marginal,Fzd3,0.27753776,0.112119354,0.13656905
Marginal,1500011B03Rik,0.24036692,0.10250913,0.13644867
Marginal,Selenoi,0.25699788,0.10517864,0.13574253
Marginal,Sar1a,0.22291079,0.093966715,0.13569564
Marginal,Atcay,0.28248307,0.116924465,0.13562134
Marginal,Cox7b,0.5613294,0.21836698,0.13561064
Marginal,Plppr4,0.42306134,0.16711175,0.13536635
Marginal,Fam20c,0.20123932,0.08328869,0.13535294
Marginal,Atg9a,0.20690764,0.0880938,0.13412403
Marginal,Cldnd1,0.3031847,0.1265347,0.13409902
Marginal,Igip,0.25501484,0.10678034,0.1339304
Marginal,Plcxd2,0.292635,0.11799227,0.13368656
Marginal,Bex3,0.4593995,0.1884681,0.13350388
Marginal,Mgat2,0.17126176,0.07314457,0.13338335
Marginal,Dpm3,0.22875443,0.094500616,0.13313942
Marginal,Tmem258,0.24206898,0.098771825,0.13299437
Marginal,Rnasek,0.14462678,0.05232242,0.13289635
Marginal,Tnfrsf21,0.20530216,0.0859582,0.13263874
Marginal,Npm1,0.53172725,0.2135618,0.13237882
Marginal,Lrrn2,0.29534003,0.12066177,0.13099062
Marginal,Atp5l,0.64884084,0.25200322,0.13096559
Marginal,Cartpt,0.20474368,0.070475064,0.13081875
Marginal,Pomgnt2,0.1714176,0.07314457,0.13077527
Marginal,Lamp2,0.31029335,0.12493298,0.13064401
Marginal,Pcmt1,0.3851395,0.15856922,0.13057092
Marginal,Ncdn,0.36533198,0.15002668,0.13039148
Marginal,Xxylt1,0.1792086,0.07634798,0.13011661
Marginal,St8sia1,0.29964122,0.121195674,0.12977871
Marginal,Mfsd5,0.155388,0.065669954,0.12937666
Marginal,Adgrg1,0.20216449,0.08382259,0.1292915
Marginal,Lmbrd2,0.28304604,0.116924465,0.12922618
Marginal,Calu,0.20234086,0.08382259,0.12916851
Marginal,Rab6a,0.48484802,0.19540891,0.12881842
Marginal,Cd164,0.18631038,0.07848358,0.12866408
Marginal,Ccdc107,0.22693129,0.09503452,0.12861955
Marginal,Slc7a14,0.33329535,0.13454333,0.12818938
Marginal,Txndc5,0.16665849,0.06940726,0.12809497
Marginal,Pom121,0.2086557,0.087026,0.1279665
Marginal,Gpr137,0.19867007,0.0854243,0.1279321
Marginal,Tmem14c,0.21237904,0.089161605,0.1276904
Marginal,Hexa,0.24357219,0.10144133,0.1276333
Marginal,Stt3a,0.20015404,0.084356494,0.12748066
Marginal,Inafm1,0.19429433,0.08222089,0.12742922
Marginal,Selenos,0.22541039,0.09663622,0.12741914
Marginal,Gnptg,0.26558578,0.112119354,0.12731133
Marginal,Fam171a2,0.19028051,0.080619186,0.12709302
Marginal,Tmem184c,0.21042109,0.0875599,0.1270101
Marginal,Pfn2,0.37206864,0.15483186,0.12695627
Marginal,H2afy,0.3637456,0.14895886,0.12689549
Marginal,Mgst3,0.22529654,0.09503452,0.12688608
Marginal,Slc35a5,0.18443914,0.07794968,0.12685582
Marginal,Sar1b,0.2529062,0.10624644,0.12672658
Marginal,Nptx1,0.23679078,0.09129721,0.12668467
Marginal,Rcn1,0.17139447,0.07261067,0.1266635
Marginal,Bcap29,0.23248121,0.098237924,0.12657824
Marginal,Cox7a2l,0.41442248,0.17138302,0.12617826
Marginal,Sub1,0.37834418,0.15643358,0.12608
Marginal,Ckap4,0.16277139,0.06833946,0.1260043
Marginal,Ddrgk1,0.26345074,0.10998375,0.125863
Marginal,Ptdss2,0.20394751,0.087026,0.125482
Marginal,Marcks,0.45232353,0.1825951,0.12546107
Marginal,Manea,0.17772463,0.07314457,0.1254442
Marginal,Gpaa1,0.17946598,0.07634798,0.12527324
Marginal,Tubb5,0.30347127,0.12813643,0.12517042
Marginal,Lipa,0.16886903,0.070475064,0.12493478
Marginal,Mif,0.44435343,0.17725602,0.12491667
Marginal,Myl6,0.6086593,0.2439946,0.12477419
Marginal,Rrp1,0.33958894,0.1446876,0.1245604
Marginal,Rnf128,0.18092449,0.07367847,0.12449115
Marginal,Atp6v1e1,0.42883104,0.17245084,0.124343574
Marginal,Unc50,0.2067447,0.0880938,0.12416508
Marginal,Cntn2,0.23820008,0.09930573,0.12392617
Marginal,Napb,0.43156785,0.1761882,0.12373558
Marginal,Lrrn3,0.27488035,0.11051765,0.1236978
Marginal,Zfp706,0.29755875,0.12867033,0.123502806
Marginal,Nat14,0.1884555,0.079551384,0.12305258
Marginal,Gdf11,0.18672457,0.07741578,0.12264341
Marginal,Arl4c,0.20712075,0.0854243,0.12241509
Marginal,Aes,0.5009053,0.20341754,0.121976376
Marginal,Lhfpl4,0.26315075,0.10998375,0.12181868
Marginal,Cnpy3,0.17224585,0.07314457,0.12177268
Marginal,Slc25a14,0.20789008,0.0886277,0.12145131
Marginal,Gabrg1,0.22265856,0.089695506,0.121400535
Marginal,Cgref1,0.15037431,0.06406825,0.12100401
Marginal,Tubb4b,0.32145455,0.1324077,0.12097867
Marginal,Ran,0.37947848,0.1575014,0.12082362
Marginal,Tex264,0.19608591,0.08382259,0.12065533
Marginal,Ndufb10,0.4381347,0.17725602,0.12058726
Marginal,Atpif1,0.5714791,0.22477388,0.12054205
Marginal,Igsf3,0.2077364,0.0875599,0.12053409
Marginal,Nectin2,0.1920107,0.080619186,0.12028572
Marginal,Reep1,0.4602759,0.18419683,0.12011632
Marginal,Rab6b,0.54603815,0.21783307,0.11999482
Marginal,Ppp2ca,0.39654416,0.16551003,0.11902258
Marginal,Srprb,0.15739222,0.065669954,0.11887309
Marginal,Sort1,0.36477715,0.14895886,0.11885032
Marginal,Pura,0.4815835,0.19273937,0.11851105
Marginal,Yif1b,0.1635739,0.07154287,0.11817512
Marginal,Atp6v1g1,0.35393366,0.14842495,0.11756435
Marginal,Spcs3,0.19258952,0.079551384,0.1173733
Marginal,Uqcrb,0.4475845,0.17939165,0.11711955
Marginal,Apmap,0.16951802,0.071008965,0.11687365
Marginal,Park7,0.377196,0.15536577,0.11664879
Marginal,Ildr2,0.37991723,0.14682323,0.116487175
Marginal,Pcdh1,0.18700345,0.07741578,0.11648079
Marginal,Rnf11,0.3486153,0.14735714,0.11591177
Marginal,Mdh2,0.38249293,0.15643358,0.115742534
Marginal,Ptgds,0.80683595,0.29151246,0.11563164
Marginal,Slc48a1,0.19865192,0.08328869,0.11527953
Marginal,Slc1a2,0.71496135,0.26428312,0.115121484
Marginal,Gpat4,0.20444833,0.0859582,0.11492851
Marginal,Erlin2,0.18439397,0.07741578,0.11478254
Marginal,Kcnq2,0.40472528,0.16284049,0.114682585
Marginal,Cds1,0.25860447,0.10891595,0.11466962
Marginal,Tmem128,0.1916657,0.080619186,0.114666656
Marginal,Ccdc127,0.20362641,0.0864921,0.11458326
Marginal,Oprm1,0.45390132,0.17405257,0.11442211
Marginal,Extl3,0.22534351,0.09236501,0.113940895
Marginal,Tm9sf4,0.27001542,0.112119354,0.11364575
Marginal,2010107E04Rik,0.43268484,0.17245084,0.113627285
Marginal,Ccpg1,0.17052707,0.06994116,0.113370195
Marginal,Mme,0.24393056,0.09930573,0.11313653
Marginal,Slc7a4,0.15804622,0.066737756,0.1128483
Marginal,Ramp3,0.13867629,0.052856322,0.11251276
Marginal,Prkacb,0.45445424,0.18579856,0.1124641
Marginal,Ndufb7,0.37112138,0.15429795,0.11244801
Marginal,Atxn7l3b,0.35632098,0.14735714,0.112284094
Marginal,Stard3nl,0.25644013,0.107314244,0.112145364
Marginal,Kcnc4,0.17087269,0.06940726,0.11171819
Marginal,Ywhaq,0.5126435,0.20875663,0.11164501
Marginal,Paqr7,0.16160569,0.066737756,0.11146487
Marginal,Nectin3,0.26548967,0.10891595,0.11134891
Marginal,Ttyh3,0.22583082,0.09236501,0.11120069
Marginal,Cd83,0.15678126,0.06727166,0.11110857
Marginal,Atrn,0.3985059,0.16497612,0.11105752
Marginal,Erg28,0.21596181,0.09076331,0.110937156
Marginal,Lhfpl5,0.13299228,0.058195334,0.110057145
Marginal,Dnajc18,0.221529,0.09076331,0.10995134
Marginal,Kcnj9,0.21276498,0.0886277,0.10975408
Marginal,Eif4g2,0.45159417,0.18740028,0.10974607
Marginal,Slc35c2,0.17780708,0.07421237,0.109463416
Marginal,Ap2m1,0.31114504,0.13027206,0.109400585
Marginal,Kcng4,0.15378746,0.059797037,0.109397024
Marginal,Alg10b,0.15205991,0.06086484,0.109382324
Marginal,Creb3,0.153679,0.066737756,0.10902989
Marginal,Bfar,0.21117999,0.0880938,0.10901877
Marginal,Slc35b1,0.18369457,0.079551384,0.10892024
Marginal,Tagln3,0.33864298,0.14415368,0.10886398
Marginal,Fdft1,0.21174487,0.089695506,0.10878246
Marginal,Slc38a10,0.1745654,0.07261067,0.10843238
Marginal,Sys1,0.2237499,0.09663622,0.10842809
Marginal,Kcnk1,0.20334499,0.084356494,0.108297884
Marginal,Hmgcs1,0.3495744,0.14308587,0.10808864
Marginal,Htr5b,0.16626586,0.06780556,0.107954375
Marginal,Miga1,0.30362543,0.12439908,0.10779154
Marginal,Tmem248,0.1626135,0.06780556,0.10771774
Marginal,Atp6v1f,0.36013493,0.14949277,0.107587904
Marginal,Slc25a5,0.2965612,0.12493298,0.10719228
Marginal,Slc4a3,0.3763796,0.15269622,0.10699439
Marginal,Sulf2,0.19988373,0.080085285,0.106823064
Marginal,Adgrb2,0.31784955,0.12760252,0.106485546
Marginal,Tram1,0.19189934,0.080085285,0.10648281
Marginal,Fzd1,0.15169458,0.06139874,0.10593915
Marginal,Snrpn,0.70587707,0.27976647,0.10592604
Marginal,Stoml1,0.16014494,0.06833946,0.10565525
Marginal,Pdia4,0.14793025,0.06300045,0.10547666
Marginal,Sgpp1,0.16403706,0.06994116,0.10543388
Marginal,Scamp3,0.15499339,0.06406825,0.105353594
Marginal,Prrt3,0.13824555,0.058729235,0.10515067
Marginal,Pigs,0.15391962,0.06460215,0.104557835
Marginal,Polr2m,0.27081183,0.11639056,0.1044517
Marginal,Rtl8b,0.22503519,0.09663622,0.10433326
Marginal,Fis1,0.38541865,0.15803531,0.1043216
Marginal,Kcnk9,0.18010002,0.07207677,0.10421319
Marginal,Ubqln2,0.25737655,0.10891595,0.1040421
Marginal,Mrfap1,0.45377523,0.18579856,0.10395378
Marginal,C2cd2l,0.1678488,0.06887336,0.10390701
Marginal,Cnr1,0.15847187,0.06353435,0.10384889
Marginal,Ergic1,0.2455852,0.10144133,0.10377066
Marginal,Crim1,0.27361467,0.107848145,0.10372369
Marginal,Cant1,0.15392205,0.06406825,0.10355808
Marginal,Ubl5,0.4320541,0.17405257,0.103295326
Marginal,Atp5o-1,0.4462248,0.17992556,0.103271484
Marginal,Tmem205,0.16075562,0.06887336,0.10326917
Marginal,Pofut2,0.15068433,0.061932642,0.10307699
Marginal,Wnt3,0.13661009,0.05605973,0.10269542
Marginal,Prdx5,0.36159647,0.14735714,0.10246366
Marginal,Sult4a1,0.2455213,0.10411084,0.10173315
Marginal,Tubb3,0.24250044,0.10411084,0.10131149
Marginal,Gnai2,0.2890249,0.12066177,0.10117282
Marginal,Tmem8b,0.1390233,0.058729235,0.10096075
Marginal,Tvp23b,0.17050733,0.075280175,0.1009254
Marginal,H3f3b,0.7300241,0.27816474,0.10076463
Marginal,Cdk5r2,0.16589594,0.070475064,0.10068464
Marginal,Tomm7,0.35045084,0.1446876,0.10060905
Marginal,Gfra2,0.15055072,0.06086484,0.10054827
Marginal,Sod2,0.27040714,0.11318716,0.1005446
Marginal,Ppm1l,0.4070169,0.16177267,0.100345254
Marginal,Smim19,0.1751949,0.07421237,0.10026048
Marginal,Slc23a2,0.28681266,0.116924465,0.10021053
Marginal,Tmem160,0.18503827,0.079551384,0.10015576
Marginal,Stx1b,0.28102857,0.116924465,0.10015246
Marginal,Surf4,0.14591104,0.062466543,0.100152284
Marginal,Hexb,0.2794323,0.11585666,0.09976788
Marginal,Ndufb6,0.259397,0.10891595,0.0997148
Marginal,Skp1a,0.3632933,0.1510945,0.09970781
Marginal,Hhip,0.2042509,0.080619186,0.09967325
Marginal,Eif5a,0.30895194,0.13027206,0.099509105
Marginal,Kcnb1,0.34945896,0.14201805,0.09923872
Marginal,Jagn1,0.15586011,0.06780556,0.0991274
Marginal,Hrh3,0.14133772,0.05659363,0.098950446
Marginal,Gpr85,0.17978182,0.07741578,0.09875436
Marginal,Tmed5,0.2032691,0.08328869,0.09868114
Marginal,B4galnt1,0.16427168,0.06994116,0.09867302
Marginal,Pdgfa,0.21818167,0.09129721,0.09864265
Marginal,Eif3f,0.28680754,0.11959397,0.09856005
Marginal,Rab14,0.45559326,0.18526465,0.09841272
Marginal,Ndufb4,0.40843362,0.16497612,0.0981909
Marginal,Nsmce3,0.15108566,0.065669954,0.09785763
Marginal,Stum,0.19950816,0.080085285,0.09783233
Marginal,Tug1,0.20261736,0.0854243,0.09717585
Marginal,Rnf149,0.188692,0.075814076,0.09715847
Marginal,Prune2,0.30885708,0.12867033,0.09706387
Marginal,Comt,0.2683611,0.11318716,0.09698321
Marginal,Adam11,0.27318513,0.10944985,0.09678705
Marginal,Fstl1,0.211137,0.08328869,0.09661523
Marginal,Kcna6,0.18251665,0.07474627,0.096563876
Marginal,Ndufs8,0.216613,0.093432814,0.09630081
Marginal,Ndufa12,0.4019158,0.1639083,0.09627184
Marginal,Abhd16a,0.19993971,0.08328869,0.09626609
Marginal,Slc39a3,0.14210981,0.058195334,0.09624668
Marginal,Shisa4,0.18815097,0.080619186,0.09608572
Marginal,Mfsd14a,0.17597872,0.07634798,0.09598998
Marginal,Cops9,0.33462176,0.13721287,0.095560744
Marginal,Fndc4,0.21338582,0.09129721,0.09542262
Marginal,Npc2,0.22499897,0.093966715,0.0951622
Marginal,Gpc1,0.16404544,0.06887336,0.09509966
Marginal,Kdelr2,0.1647397,0.071008965,0.094949625
Marginal,Slitrk6,0.124450125,0.05125462,0.09492595
Marginal,Fut9,0.47697657,0.1825951,0.094822794
Marginal,Chrna4,0.134302,0.05552583,0.09481351
Marginal,Slc6a7,0.2265755,0.09236501,0.094788685
Marginal,Mgat3,0.1976547,0.08115309,0.094545186
Marginal,Alg11,0.12691274,0.054458026,0.094466925
Marginal,Cdh2,0.57564723,0.22690952,0.09393957
Marginal,Tmem38a,0.19412962,0.080619186,0.09372046
Marginal,Vat1,0.15800984,0.06727166,0.09368508
Marginal,Arsa,0.13700894,0.057661433,0.0935569
Marginal,Agpat1,0.14567402,0.06300045,0.09350459
Marginal,B4galnt4,0.21802747,0.093432814,0.09348337
Marginal,Atp6v1d,0.34615564,0.14201805,0.09347874
Marginal,Ajap1,0.1817686,0.075280175,0.09338462
Marginal,Prdx4,0.13275893,0.057661433,0.093267605
Marginal,Eif3k,0.27753597,0.11799227,0.09325716
Marginal,Chid1,0.16237468,0.06833946,0.093071334
Marginal,Prkaca,0.2814455,0.11906007,0.093070865
Marginal,Tmem208,0.19790293,0.08328869,0.09289517
Marginal,Slitrk1,0.18767707,0.07794968,0.092841566
Marginal,Fkrp,0.12785381,0.054991927,0.092806995
Marginal,Vkorc1l1,0.22412619,0.09503452,0.09278749
Marginal,Vmp1,0.36184704,0.1516284,0.092552006
Marginal,Vstm2b,0.2664625,0.10944985,0.09243566
Marginal,Serbp1,0.45783988,0.18526465,0.09237349
Marginal,Gstm5,0.26808882,0.11585666,0.092297986
Marginal,Ndufb2,0.34324172,0.14415368,0.09216949
Marginal,Por,0.23911618,0.10090743,0.09209488
Marginal,Sstr2,0.16124363,0.06460215,0.09196483
Marginal,Sprn,0.12551633,0.050720718,0.09194928
Marginal,Rnf145,0.20236984,0.08328869,0.091744825
Marginal,Ywhae,0.73423225,0.28617337,0.09174305
Marginal,Hsbp1,0.3208138,0.1329416,0.091677606
Marginal,Lman2l,0.19788091,0.08222089,0.09166336
Marginal,Tmem60,0.14902952,0.065669954,0.091580704
Marginal,Tmub2,0.13386272,0.05659363,0.091286674
Marginal,Lman1,0.18458249,0.07794968,0.09124298
Marginal,Glo1,0.20560956,0.087026,0.09119565
Marginal,Actb,1.1918291,0.42926088,0.09090412
Marginal,Sod1,0.36372456,0.15216231,0.09084889
Marginal,Hspe1,0.42925605,0.17405257,0.09084496
Marginal,Psmb1,0.31780493,0.13347551,0.09082422
Marginal,Fkbp3,0.39857474,0.16230658,0.09074724
Marginal,Uqcrfs1,0.25587943,0.10998375,0.090572
Marginal,Cacna1i,0.23262677,0.09556842,0.08997615
Marginal,Actr2,0.37301868,0.15323013,0.08987424
Marginal,Ebp,0.1305609,0.05605973,0.08953864
Marginal,Icmt,0.13313012,0.054458026,0.08949841
Marginal,Asah1,0.24478202,0.10250913,0.08946931
Marginal,Ric3,0.21066093,0.089695506,0.08938164
Marginal,Srebf2,0.3193649,0.13080597,0.089371726
Marginal,Ddx3x,0.30817306,0.12760252,0.08910707
Marginal,Them6,0.12246309,0.053924125,0.089058876
Marginal,Ap2s1,0.23640847,0.10037353,0.089046195
Marginal,Ppp1ca,0.2296464,0.09717012,0.088830724
Marginal,Ttyh1,0.3578452,0.1452215,0.08882198
Marginal,Slc24a2,1.0766542,0.37320048,0.08876932
Marginal,Smim26,0.18920353,0.079551384,0.088698365
Marginal,Dynlrb1,0.3203633,0.13347551,0.08866553
Marginal,Ndufs6,0.31128907,0.13027206,0.08827174
Marginal,Rnf13,0.28590047,0.11959397,0.08821623
Marginal,Zdhhc17,0.3291725,0.1329416,0.08775413
Marginal,Paqr4,0.12403532,0.050720718,0.08774136
Marginal,Fem1b,0.18625294,0.080085285,0.08752361
Marginal,Lrfn1,0.15000871,0.06300045,0.087488666
Marginal,Smdt1,0.41517732,0.16604394,0.08734861
Marginal,Mllt11,0.259524,0.11105155,0.0872722
Marginal,Eid1,0.4702116,0.19006982,0.08697072
Marginal,Elfn2,0.17909758,0.07474627,0.08696067
Marginal,Tspan33,0.19816157,0.08115309,0.086774394
Marginal,Lnpk,0.3223136,0.13133988,0.086488575
Marginal,Hnrnpa0,0.2047169,0.0864921,0.0863956
Marginal,Galnt1,0.27820146,0.11425496,0.086125165
Marginal,Ppp2r1a,0.23196898,0.098771825,0.08598012
Marginal,Slc17a7,0.304312,0.11478886,0.08595225
Marginal,Cmas,0.23014857,0.09663622,0.08590922
Marginal,Tex261,0.13722886,0.058195334,0.085864864
Marginal,Ndufab1,0.38854912,0.16070485,0.08582747
Marginal,Tmem101,0.12056124,0.05232242,0.08574428
Oval/Medial,Kcnip4,3.632128,0.83250934,1.8697587
Oval/Medial,Rbfox1,2.0981627,0.6055236,1.7877893
Oval/Medial,Grm7,1.6106982,0.5129155,1.2466412
Oval/Medial,Celf2,2.0028682,0.62994003,1.131613
Oval/Medial,Lrrtm4,2.0134642,0.5843336,1.0790082
Oval/Medial,Fam155a,2.1280508,0.6553157,1.0597538
Oval/Medial,Kcnd2,2.5604036,0.7278674,0.96340907
Oval/Medial,Csmd1,1.7285168,0.54919136,0.951943
Oval/Medial,Ptprd,2.8311024,0.7827172,0.8314948
Oval/Medial,Lingo2,2.095725,0.6296784,0.7935523
Oval/Medial,Epha6,1.0826219,0.38041544,0.7760359
Oval/Medial,Kalrn,0.9342773,0.3533737,0.77123123
Oval/Medial,Lrrc7,1.4801668,0.507073,0.75837374
Oval/Medial,Nrxn3,1.5736545,0.50062007,0.7405653
Oval/Medial,Ntng1,1.0632076,0.35886928,0.7299294
Oval/Medial,Lrrc4c,1.7874739,0.56968373,0.7271576
Oval/Medial,Dlg2,2.3939555,0.7112991,0.70877063
Oval/Medial,Nrg3,3.1326787,0.8183827,0.6961086
Oval/Medial,Magi2,2.090117,0.6540949,0.6851913
Oval/Medial,Rora,1.3580085,0.47131056,0.66016364
Oval/Medial,Unc5c,0.83875597,0.31150264,0.6591581
Oval/Medial,Nav3,1.3974379,0.49067593,0.6407226
Oval/Medial,Il1rapl1,1.92184,0.5996811,0.63934684
Oval/Medial,Frmd4a,1.4604167,0.5021025,0.636544
Oval/Medial,Cntn5,1.3799982,0.44941548,0.6358762
Oval/Medial,Kcnq3,0.8292882,0.31429404,0.6325071
Oval/Medial,Kctd16,0.70693064,0.26771247,0.61215335
Oval/Medial,Kirrel3,0.80961835,0.2955393,0.6092727
Oval/Medial,Grid2,1.525797,0.49957353,0.6036378
Oval/Medial,Ppp3ca,1.048669,0.39437246,0.59841883
Oval/Medial,Anks1b,1.6770432,0.5690733,0.5974387
Oval/Medial,Arpp21,0.70587385,0.2805355,0.5891356
Oval/Medial,Cntn4,0.938952,0.3219704,0.58063745
Oval/Medial,Frmd5,0.7974979,0.3166493,0.56674206
Oval/Medial,Xkr4,1.2947739,0.4516835,0.5579318
Oval/Medial,Rmst,0.94374406,0.34822705,0.55207604
Oval/Medial,Cadps,1.0092461,0.38983643,0.54881585
Oval/Medial,Asic2,1.1401583,0.39829788,0.53425914
Oval/Medial,Dab1,0.8244049,0.29257342,0.53418577
Oval/Medial,Grik2,1.6408672,0.5555571,0.53380597
Oval/Medial,Zfp804b,0.61059266,0.21092485,0.52680486
Oval/Medial,Zfp804a,0.68629503,0.25506392,0.52354026
Oval/Medial,Nkain2,2.1857753,0.6617686,0.52337396
Oval/Medial,Rims2,1.2075566,0.4366797,0.5080394
Oval/Medial,Ctnna2,1.9661303,0.6217431,0.5055504
Oval/Medial,March1,0.70077604,0.26404876,0.50031996
Oval/Medial,Adarb2,0.66943794,0.2252308,0.49953926
