compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
MHb,Ventral,MHb.3,200,100,94,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,200,100,83,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,200,100,83,199,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,200,100,83,199,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,200,100,83,200,1,0.8127834293418311,0.710170720851558,CALM1,0.8877134010644474,1.0,0.05172722389078596
MHb,Ventral/Dorsal,LHb.5,200,100,83,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,200,100,83,200,1,0.8127834293418311,0.710170720851558,GNG8,0.8877134010644474,1.0,0.05172722389078596
MHb,Ventral/Dorsal,LHb.7,200,100,83,199,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,200,100,83,192,7,6.610170697012802,0.00017241118796586087,GNG8;H3F3B;HSP90AA1;HSPA8;NRN1;OAZ1;PCSK1N,0.00037480693036056706,0.0006896447518634435,3.426192387395985
MHb,Ventral/Dorsal,MHb.2,200,100,83,200,2,1.6540715799975059,0.34741975697731,GNG8;NRGN,0.5109114073195734,0.6042082730040174,0.2916544005460842
MHb,Ventral/Dorsal,MHb.3,200,100,83,200,1,0.8127834293418311,0.710170720851558,NRGN,0.8877134010644474,1.0,0.05172722389078596
MHb,Lateral,LHb.1,200,100,98,200,12,9.840920336467095,2.0650940989117488e-08,AGBL4;BRINP1;CNTN4;CTNND2;DACH1;FAM155A;GRIA1;HDAC9;KCNIP4;LRP1B;SNTG1;TENM3,7.942669611199034e-08,1.6687629082115142e-07,7.10003350228976
MHb,Lateral,LHb.2,200,100,98,199,19,17.726652601969057,1.9726747488512897e-16,CDH12;CEP112;COL25A1;CSMD1;CSMD3;ERBB4;GALNT13;KCNH7;KIRREL3;NCAM2;OLFM3;OPCML;PDE10A;PDE1A;POU6F2;PRKG1;PTPRN2;THSD7B;TRPM3,1.9726747488512896e-15,4.2652427002190045e-15,14.704944514556932
MHb,Lateral,LHb.3,200,100,98,199,14,11.947747747747748,1.5261350261567159e-10,ADARB2;CELF2;DCC;GRIA1;KLHL29;LRFN5;LRP1B;LRRTM4;MGAT4C;NLGN1;PDE10A;PTPRD;SNTG1;TENM3,9.063468059960937e-10,1.6957055846185732e-09,9.042705591384161
MHb,Lateral,LHb.4,200,100,98,200,9,7.018295193834931,1.411179286919786e-05,CELF2;CHRM3;GRM5;GRM8;KCNIP4;LRRTM4;NRXN3;PTPRD;SNTG1,3.527948217299465e-05,7.012070990905769e-05,4.452477798003411
MHb,Lateral,LHb.5,200,100,98,200,14,11.882616487455197,1.6314242507929686e-10,ADGRL3;AGBL4;CNTN4;CNTN5;CSMD3;DLG2;DMD;ERBB4;FOCAD;GALNTL6;KCNIP4;PDE10A;POU6F2;TENM3,9.063468059960937e-10,1.7637018927491552e-09,9.042705591384161
MHb,Lateral,LHb.6,200,100,98,200,23,22.991337099811677,1.2161942781441092e-21,BRINP1;BRINP3;CADM2;CADPS2;CELF4;CNTNAP2;DCC;DLGAP1;ERBB4;GALNT13;GALNTL6;GRIP1;GRM5;KCTD8;MMP16;OPCML;PCDH9;RIMS1;ROBO1;ROBO2;SYT6;THSD7B;TRPM3,2.0269904635735153e-20,4.422524647796761e-20,19.693148294536957
MHb,Lateral,LHb.7,200,100,98,199,25,26.123838765548733,1.741763976225939e-24,BRINP1;CADPS2;CDH12;CNTN5;CNTNAP4;COL25A1;CPNE4;DPP6;FGF14;GRM3;KCNH7;KLHL29;LRFN5;LRP1B;MGAT4C;MTUS2;NLGN1;NRG1;NRXN1;PDE4D;PRKG1;RBMS3;SLC2A13;TMEM163;TRPM3,4.354409940564848e-23,9.289407873205009e-23,22.36107068725071
MHb,Lateral,MHb.1,200,100,98,192,13,11.336444298389747,1.1638818663446793e-09,BRINP1;CELF4;CNTN4;COL16A1;DLG2;IL1RAPL1;KCND2;OPCML;PDE11A;RIMS1;ROBO2;SYT6;THSD7B,5.819409331723396e-09,1.1354945037509068e-08,8.23512109387095
MHb,Lateral,MHb.2,200,100,98,200,14,11.882616487455197,1.6314242507929686e-10,BRINP3;CACNA1E;CADPS2;CELF4;DACH1;DLGAP1;EPHA6;IL1RAPL1;KCTD8;MARCH3;MDGA2;PDE1A;ROBO2;THSD7B,9.063468059960937e-10,1.7637018927491552e-09,9.042705591384161
MHb,Lateral,MHb.3,200,100,98,200,6,4.455289108023308,0.00328473200910754,CSMD1;DACH1;ERBB4;GRM5;KCNB2;ROBO2,0.005663331050185415,0.010553355852554345,2.246928050934562
MHb,Dorsal,LHb.1,200,100,98,200,11,8.869306087696891,2.0189809742367046e-07,CTNND2;DACH1;EBF1;FAM155A;GRIA1;LHFPL3;LSAMP;MACROD2;NKAIN3;RYR2;SLIT2,6.729936580789016e-07,1.404508503816838e-06,6.171989028308437
MHb,Dorsal,LHb.2,200,100,98,199,13,10.90404807084124,1.8057781990808772e-09,CACNA1C;CEP112;GALNT13;LRRC7;MSI2;OPCML;PLCL1;PRKD1;PTPRN2;SGCZ;THSD7A;TRPM3;VAV3,8.208082723094896e-09,1.660485700304255e-08,8.085758275282624
MHb,Dorsal,LHb.3,200,100,98,199,12,9.894291754756871,1.9527082857564065e-08,CTNNA2;EBF1;GRIA1;LRRC4C;LSAMP;MGAT4C;NEDD4L;NKAIN3;NRCAM;PBX1;PTPRD;TMEFF2,7.942669611199034e-08,1.5940475802093115e-07,7.10003350228976
MHb,Dorsal,LHb.4,200,100,98,200,7,5.282582702271822,0.0006131700904284366,LRRC4C;LSAMP;NAV3;NEDD4L;NKAIN3;PTPRD;TMEFF2,0.0011791732508239165,0.0022096219474898615,2.928422381207659
MHb,Dorsal,LHb.5,200,100,98,200,10,7.928827751196172,1.7828025711140011e-06,DLG2;DMD;DOK6;LRRC7;LSAMP;NAV3;PBX1;RALYL;RYR2;TENM1,4.952229364205559e-06,1.0410525962709496e-05,5.3051992490238815
MHb,Dorsal,LHb.6,200,100,98,200,15,12.955389124063823,1.272924702750748e-11,CADM2;CADPS2;CNTNAP2;GALNT13;GRIP1;KCTD8;LCORL;OPCML;PLD5;PRKD1;ROBO1;ROBO3;SYT9;TRPM3;VAV3,1.0607705856256233e-10,1.6694094462304893e-10,9.974378531433262
MHb,Dorsal,LHb.7,200,100,98,199,19,17.726652601969057,1.9726747488512897e-16,CADPS2;CPNE4;CTNNA2;DOK6;DPP6;FGF14;MGAT4C;MSI2;NRG1;NRXN1;NTM;NWD2;PDE4D;PRKD1;RBMS3;RGS6;SGCZ;THSD7A;TRPM3,1.9726747488512896e-15,4.2652427002190045e-15,14.704944514556932
MHb,Dorsal,MHb.1,200,100,98,192,9,7.3295266163197645,1.0169286466934887e-05,ASIC2;DLG2;IL1RAPL1;KCND2;KCNMA1;OPCML;PLCL1;PLD5;SCUBE1,2.676128017614444e-05,5.3172739696391566e-05,4.5724931151143355
MHb,Dorsal,MHb.2,200,100,98,200,28,30.872093023255815,8.417246325499128e-29,ANKS1B;ANO3;ASIC2;CACNA1E;CADPS2;CDK14;CNNM2;DACH1;DPP10;EPHA6;GABBR2;IL1RAPL1;KCNIP1;KCNMA1;KCTD8;LCORL;MDGA2;NWD2;PLD5;PTPRR;RGS6;ROBO3;RYR2;SCUBE1;SEMA6D;ST6GALNAC5;SYT9;VAV3,4.2086231627495636e-27,5.611497550332752e-27,26.375859958943153
MHb,Dorsal,MHb.3,200,100,98,200,10,7.928827751196172,1.7828025711140011e-06,ASIC2;AUTS2;CDK14;DACH1;DPP10;LCORL;PLD5;STXBP5L;SYT9;TMEFF2,4.952229364205559e-06,1.0410525962709496e-05,5.3051992490238815
MHb,Superior/Dorsal,LHb.1,200,100,97,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,200,100,97,199,7,5.369907407407408,0.0005595141592497656,CALY;GPM6A;GPR151;LY6H;PLXNC1;SPOCK2;TSPAN13,0.0011529206246126491,0.0020372652965085654,2.938200591646636
MHb,Superior/Dorsal,LHb.3,200,100,97,199,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,200,100,97,200,2,1.4088250930356194,0.42086893584438245,SCG2;SLC22A17,0.5687418051951114,0.722521778273618,0.24508484788943893
MHb,Superior/Dorsal,LHb.5,200,100,97,200,1,0.6935196817420436,0.7649879791418491,SCG2,0.9329121696851819,1.0,0.030159241587458672
MHb,Superior/Dorsal,LHb.6,200,100,97,200,7,5.34168105929764,0.0005764603123063246,AMIGO2;GABBR1;NSG2;OLFM1;SLC5A7;THY1;TIMP2,0.0011529206246126491,0.0020867341621948403,2.938200591646636
MHb,Superior/Dorsal,LHb.7,200,100,97,199,2,1.4160833555971146,0.41838816218281477,APP;GPR151,0.5687418051951114,0.7213589003151979,0.24508484788943893
MHb,Superior/Dorsal,MHb.1,200,100,97,192,11,9.375369394834896,1.200086811046429e-07,CHRNA3;CHRNB4;ITM2B;ITM2C;NPTX1;PCSK1N;SCG2;SYT4;TIMP2;TSPAN13;TSPAN7,4.286024325165818e-07,8.807976594836176e-07,6.367945368465607
MHb,Superior/Dorsal,MHb.2,200,100,97,200,10,8.020568663036903,1.6214857880843784e-06,AMIGO2;CHRNA3;CHRNB4;CHST2;GABBR1;LRRC55;PCSK2;SLC17A7;SLC5A7;TSPAN13,4.952229364205559e-06,9.60880467012965e-06,5.3051992490238815
MHb,Superior/Dorsal,MHb.3,200,100,97,200,3,2.14672210821903,0.17279156968759815,CHST2;PRNP;SYT4,0.26180540861757295,0.33070156878009216,0.5820213856366637
MHb,Ventral,LHb.1,200,200,105,200,9,6.503108638743456,2.465720570582634e-05,CADPS;CAMK1D;CDH18;KCNIP4;MAST4;PDE4B;PLPP3;RAB3C;SPARCL1,5.1369178553804875e-05,0.00011811835068659325,4.2892973790372375
MHb,Ventral,LHb.2,200,200,105,199,5,3.4139175257731957,0.019275471848871163,GAP43;HTR2C;PITPNC1;SPOCK3;ZFHX3,0.031089470723985747,0.04630743987716796,1.5073866714469657
MHb,Ventral,LHb.3,200,200,105,199,6,4.159836709059507,0.004503883442979868,CADPS;CDH18;GAP43;RAB3C;SLC1A2;ZFHX3,0.007506472404966448,0.013965530055751529,2.124564107600227
MHb,Ventral,LHb.4,200,200,105,200,8,5.690721649484536,0.00016102733405203934,CADPS;CALM1;EDIL3;GRM7;IGFBP5;KCNIP4;RAB3C;ZFHX3,0.0002875488108072131,0.0006473460665408617,3.54128842413975
MHb,Ventral,LHb.5,200,200,105,200,9,6.503108638743456,2.465720570582634e-05,CADPS;CAMK1D;GRM7;KCNIP4;NPAS3;PDE4B;PITPNC1;PLPP3;RAB3C,5.1369178553804875e-05,0.00011811835068659325,4.2892973790372375
MHb,Ventral,LHb.6,200,200,105,200,2,1.298617240364813,0.46093265176036535,MBP;SLC4A4,0.5761658147004567,0.7795901086856073,0.23945251302433893
MHb,Ventral,LHb.7,200,200,105,199,4,2.69002284843869,0.06894910983425735,CDH18;HTR2C;PLCB1;ZFHX3,0.10446834823372325,0.14553901811980444,0.9810152719417559
MHb,Ventral,MHb.1,200,200,105,192,6,4.318670576735093,0.003783209111014106,CALB2;FTH1;HSP90AA1;HSPA8;PTN;SLC4A4,0.006522774329334666,0.01182252847191908,2.1855676466530545
MHb,Ventral,MHb.2,200,200,105,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,200,200,105,200,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,200,200,181,200,1,0.3675321049692909,0.9335089175414873,TESC,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,200,200,181,199,2,0.7467884184556051,0.7481902828143694,LY6H;TSPAN13,0.8728806750135158,1.0,0.059045121386221026
MHb,Ventral/Dorsal,LHb.3,200,200,181,199,1,0.3694163860830528,0.9325947598563381,STMN2,1.0,1.0,-0.0
